Id,Label,timeset,modularity_class
O75487|GPC4_HUMAN,,,3
Q9H019|MFR1L_HUMAN,,,11
Q9NPA2|MMP25_HUMAN,,,7
P12111|CO6A3_HUMAN,,,7
P35442|TSP2_HUMAN,,,7
Q96NX9|DACH2_HUMAN,,,7
Q96MC4|DDC8_HUMAN,,,7
Q8IX30|SCUB3_HUMAN,,,7
O95201|ZN205_HUMAN,,,15
Q8WUA2|PPIL4_HUMAN,,,15
Q9P2E2|KIF17_HUMAN,,,12
Q5EE01|CENPW_HUMAN,,,20
Q9Y2Y0|AR2BP_HUMAN,,,12
Q92583|CCL17_HUMAN,,,3
Q9H0I3|CC113_HUMAN,,,6
Q6PEW0|PRS54_HUMAN,,,6
Q9BX69|CARD6_HUMAN,,,6
Q96EN9|CS060_HUMAN,,,5
Q8TBK2|SETD6_HUMAN,,,1
Q9NVC3|S38A7_HUMAN,,,15
Q8NCC3|PAG15_HUMAN,,,17
Q7L5A8|FA2H_HUMAN,,,5
P55157|MTP_HUMAN,,,7
Q9NVX7|KBTB4_HUMAN,,,19
Q9HC57|WFDC1_HUMAN,,,15
Q9P0N9|TBCD7_HUMAN,,,19
Q9NUJ1|ABHDA_HUMAN,,,12
P83111|LACTB_HUMAN,,,2
Q99594|TEAD3_HUMAN,,,19
Q86WG3|ATCAY_HUMAN,,,15
Q8NHY5|HUS1B_HUMAN,,,1
Q92546|RGP1_HUMAN,,,19
Q02108|GCYA3_HUMAN,,,17
O75783|RHBL1_HUMAN,,,0
Q14894|CRYM_HUMAN,,,15
O43759|SNG1_HUMAN,,,2
Q9BRR6|ADPGK_HUMAN,,,11
Q9BU23|LMF2_HUMAN,,,2
P23975|SC6A2_HUMAN,,,0
Q6ICG8|WBP2L_HUMAN,,,1
O43315|AQP9_HUMAN,,,2
Q92874|DNSL2_HUMAN,,,3
Q9NYN1|RASLC_HUMAN,,,9
P02818|OSTCN_HUMAN,,,7
Q5BKX5|CS054_HUMAN,,,25
O43548|TGM5_HUMAN,,,7
Q96CQ1|S2536_HUMAN,,,6
Q96H78|S2544_HUMAN,,,3
Q96L33|RHOV_HUMAN,,,3
Q6P0N0|M18BP_HUMAN,,,1
O43739|CYH3_HUMAN,,,3
Q9UL45|BL1S6_HUMAN,,,4
A1L190|SYCE3_HUMAN,,,4
Q5VWT5|CA168_HUMAN,,,5
O43347|MSI1H_HUMAN,,,10
Q13015|AF1Q_HUMAN,,,10
Q9NQ79|CRAC1_HUMAN,,,4
Q8N8M0|NAT16_HUMAN,,,6
P59047|NALP5_HUMAN,,,6
P09544|WNT2_HUMAN,,,0
Q9NRA1|PDGFC_HUMAN,,,3
P0CE71|OCM2_HUMAN,,,25
P15328|FOLR1_HUMAN,,,5
Q8NHY6|ZFP28_HUMAN,,,19
Q9NVR7|TBCC1_HUMAN,,,19
Q9BWC9|CC106_HUMAN,,,12
Q13454|TUSC3_HUMAN,,,1
Q7L2K0|CP059_HUMAN,,,15
Q9UJT0|TBE_HUMAN,,,15
Q9Y3B1|SLMO2_HUMAN,,,2
O75864|PPR37_HUMAN,,,14
Q9NPC4|A4GAT_HUMAN,,,3
Q9P2U7|VGLU1_HUMAN,,,3
Q8TDP1|RNH2C_HUMAN,,,14
Q8N9M1|CS047_HUMAN,,,14
Q9HD89|RETN_HUMAN,,,10
P03971|MIS_HUMAN,,,3
Q16671|AMHR2_HUMAN,,,19
Q9UK85|DKKL1_HUMAN,,,11
Q6IPW1|CK071_HUMAN,,,11
Q8N371|KDM8_HUMAN,,,6
O95475|SIX6_HUMAN,,,1
Q9BRQ3|NUD22_HUMAN,,,1
Q9H609|ZN576_HUMAN,,,1
O95072|REC8_HUMAN,,,1
Q9H4B0|OSGP2_HUMAN,,,19
Q01650|LAT1_HUMAN,,,3
Q96SL8|FIZ1_HUMAN,,,3
P48664|EAA4_HUMAN,,,3
Q9H8G1|ZN430_HUMAN,,,10
Q9UEG4|ZN629_HUMAN,,,10
P29459|IL12A_HUMAN,,,3
Q9H4Z3|PCIF1_HUMAN,,,21
Q9P232|CNTN3_HUMAN,,,7
Q9Y3X0|CCDC9_HUMAN,,,14
O75339|CILP1_HUMAN,,,9
Q9UKU9|ANGL2_HUMAN,,,9
Q06828|FMOD_HUMAN,,,17
Q8TBE7|S35G2_HUMAN,,,9
Q14392|LRC32_HUMAN,,,9
Q8TDX5|ACMSD_HUMAN,,,6
Q96IS3|RAX2_HUMAN,,,1
O75603|GCM2_HUMAN,,,12
P54845|NRL_HUMAN,,,1
Q9Y5X0|SNX10_HUMAN,,,2
Q9H0T7|RAB17_HUMAN,,,2
P23946|CMA1_HUMAN,,,3
Q13938|CAYP1_HUMAN,,,12
Q7Z3I7|ZN572_HUMAN,,,12
P01588|EPO_HUMAN,,,3
Q9NSA1|FGF21_HUMAN,,,3
Q86Z14|KLOTB_HUMAN,,,3
O00115|DNS2A_HUMAN,,,1
Q8TBH0|ARRD2_HUMAN,,,12
Q8N398|VW5B2_HUMAN,,,2
Q8WW43|APH1B_HUMAN,,,6
O00322|UPK1A_HUMAN,,,27
O00526|UPK2_HUMAN,,,27
P31639|SC5A2_HUMAN,,,7
Q9NZS2|KLRF1_HUMAN,,,2
Q96CN5|LRC45_HUMAN,,,19
O75398|DEAF1_HUMAN,,,6
Q8NFZ8|CADM4_HUMAN,,,6
Q04756|HGFA_HUMAN,,,7
Q6ZSG1|RN165_HUMAN,,,15
Q8WY64|MYLIP_HUMAN,,,15
A4D1E9|GTPBA_HUMAN,,,2
O15155|BET1_HUMAN,,,11
Q9BUV0|RSRP1_HUMAN,,,10
Q9BZC7|ABCA2_HUMAN,,,9
O95158|NXPH4_HUMAN,,,9
P23219|PGH1_HUMAN,,,3
P31267|HXA6_HUMAN,,,1
P31271|HXA13_HUMAN,,,1
P52757|CHIO_HUMAN,,,13
O15079|SNPH_HUMAN,,,11
Q6PUV4|CPLX2_HUMAN,,,11
O00175|CCL24_HUMAN,,,3
Q7L4P6|BEND5_HUMAN,,,0
P20815|CP3A5_HUMAN,,,2
O94868|FCSD2_HUMAN,,,3
Q2M3T9|HYAL4_HUMAN,,,10
Q9UP52|TFR2_HUMAN,,,7
P22105|TENX_HUMAN,,,3
Q9NS00|C1GLT_HUMAN,,,2
Q9UHL3|F153A_HUMAN,,,4
Q8NG08|HELB_HUMAN,,,1
Q9BUA6|MYL10_HUMAN,,,13
Q9NRH1|YAED1_HUMAN,,,0
Q8WV07|ORAV1_HUMAN,,,0
Q9UG22|GIMA2_HUMAN,,,2
O14657|TOR1B_HUMAN,,,2
Q8NHV1|GIMA7_HUMAN,,,2
Q9UGH3|S23A2_HUMAN,,,2
Q5JTJ3|COA6_HUMAN,,,2
Q01449|MLRA_HUMAN,,,10
Q9UDT6|CLIP2_HUMAN,,,4
O75072|FKTN_HUMAN,,,3
P32971|TNFL8_HUMAN,,,6
Q9HBL7|PLRKT_HUMAN,,,7
Q8N769|CN178_HUMAN,,,1
P07360|CO8G_HUMAN,,,7
Q12934|BFSP1_HUMAN,,,14
Q6ZS10|CL17A_HUMAN,,,3
O43174|CP26A_HUMAN,,,21
P55107|BMP3B_HUMAN,,,9
P78369|CLD10_HUMAN,,,19
Q9H7U1|CCSE2_HUMAN,,,4
P43026|GDF5_HUMAN,,,9
P22003|BMP5_HUMAN,,,9
Q6KF10|GDF6_HUMAN,,,9
Q9Y5K3|PCY1B_HUMAN,,,13
Q15392|DHC24_HUMAN,,,2
Q99595|TI17A_HUMAN,,,2
Q9C0K3|ARP3C_HUMAN,,,21
Q86WV5|TEN1L_HUMAN,,,1
Q6UXN7|TO20L_HUMAN,,,15
Q96NN9|AIFM3_HUMAN,,,25
O60347|TBC12_HUMAN,,,4
P05164|PERM_HUMAN,,,7
Q93086|P2RX5_HUMAN,,,4
Q96FH0|MF2NB_HUMAN,,,4
Q8TBZ8|ZN564_HUMAN,,,0
P51575|P2RX1_HUMAN,,,12
Q96ET8|TV23C_HUMAN,,,2
Q9Y6X3|SCC4_HUMAN,,,1
Q9Y2B2|PIGL_HUMAN,,,1
Q96N96|SPT13_HUMAN,,,13
Q86VE0|MYPOP_HUMAN,,,3
Q96C55|ZN524_HUMAN,,,1
O43760|SNG2_HUMAN,,,3
P22894|MMP8_HUMAN,,,7
P22362|CCL1_HUMAN,,,3
P35680|HNF1B_HUMAN,,,1
Q14532|K1H2_HUMAN,,,10
P54802|ANAG_HUMAN,,,2
Q5T4D3|TMTC4_HUMAN,,,7
Q8TF65|GIPC2_HUMAN,,,3
Q9NR83|S2A4R_HUMAN,,,1
P01298|PAHO_HUMAN,,,2
P50391|NPY4R_HUMAN,,,2
Q06432|CCG1_HUMAN,,,2
Q9NX52|RHBL2_HUMAN,,,3
P17540|KCRS_HUMAN,,,25
O43665|RGS10_HUMAN,,,0
P01148|GON1_HUMAN,,,7
Q8TC92|ENOX1_HUMAN,,,7
Q2NL98|VMAC_HUMAN,,,7
Q9BW11|MAD3_HUMAN,,,1
O75223|GGCT_HUMAN,,,25
O43272|PROD_HUMAN,,,4
A6NIV6|LRIQ4_HUMAN,,,17
Q8WZ64|ARAP2_HUMAN,,,17
Q05084|ICA69_HUMAN,,,2
A6NFT4|CC42B_HUMAN,,,17
A5D8T8|CL18A_HUMAN,,,19
P01562|IFNA1_HUMAN,,,3
Q8NEC7|GSTCD_HUMAN,,,3
O14569|C56D2_HUMAN,,,3
A8K855|EFCB7_HUMAN,,,4
Q96C74|ROP1L_HUMAN,,,4
Q9Y5U5|TNR18_HUMAN,,,6
Q8IUC2|KRA81_HUMAN,,,6
P22914|CRBS_HUMAN,,,6
Q53QV2|LBH_HUMAN,,,6
Q9P2P1|NYNRI_HUMAN,,,6
O76096|CYTF_HUMAN,,,3
P22301|IL10_HUMAN,,,1
Q9UPX0|TUTLB_HUMAN,,,3
Q53FT3|HIKES_HUMAN,,,19
Q8TBM8|DJB14_HUMAN,,,19
Q9H1B4|NXF5_HUMAN,,,19
P48728|GCST_HUMAN,,,5
Q6SA08|TSSK4_HUMAN,,,19
Q8N3T1|GLT15_HUMAN,,,19
Q8NDG6|TDRD9_HUMAN,,,19
Q01432|AMPD3_HUMAN,,,19
Q8IWD4|CC117_HUMAN,,,19
Q9Y458|TBX22_HUMAN,,,19
Q9Y2E6|DTX4_HUMAN,,,6
Q9BTN0|LRFN3_HUMAN,,,2
P43251|BTD_HUMAN,,,7
Q5T7W7|TSTD2_HUMAN,,,1
Q9H6F5|CCD86_HUMAN,,,10
Q7Z7F0|K0907_HUMAN,,,10
P08949|NMB_HUMAN,,,1
O95969|SG1D2_HUMAN,,,3
Q96PD7|DGAT2_HUMAN,,,5
Q6PJE2|POZP3_HUMAN,,,14
Q8TC21|ZN596_HUMAN,,,3
P49771|FLT3L_HUMAN,,,3
O14522|PTPRT_HUMAN,,,3
Q07108|CD69_HUMAN,,,9
Q04741|EMX1_HUMAN,,,1
Q7Z614|SNX20_HUMAN,,,3
P16109|LYAM3_HUMAN,,,3
P14920|OXDA_HUMAN,,,4
P19801|AOC1_HUMAN,,,3
P59103|DAOA_HUMAN,,,4
Q9H175|CSRN2_HUMAN,,,13
Q6XYQ8|SYT10_HUMAN,,,11
P23409|MYF6_HUMAN,,,0
Q9NZD1|GPC5D_HUMAN,,,11
A8MTY0|ZN724_HUMAN,,,6
Q6ZSZ5|ARHGI_HUMAN,,,0
Q9NUQ6|SPS2L_HUMAN,,,1
Q96GE4|CEP95_HUMAN,,,4
P15812|CD1E_HUMAN,,,3
Q8IZF0|NALCN_HUMAN,,,14
Q9P2N6|KANL3_HUMAN,,,13
Q9UKZ1|CNO11_HUMAN,,,7
O00533|NCHL1_HUMAN,,,7
A6QL64|AN36A_HUMAN,,,19
Q8NEB7|ACRBP_HUMAN,,,0
Q7Z5Y7|KCD20_HUMAN,,,20
Q6UWP2|DHR11_HUMAN,,,25
Q9H8Y1|VRTN_HUMAN,,,1
Q9BXF3|CECR2_HUMAN,,,1
Q96QU1|PCD15_HUMAN,,,1
Q9Y651|SOX21_HUMAN,,,1
Q8NBM4|UBAC2_HUMAN,,,8
O95562|SFT2B_HUMAN,,,2
O60543|CIDEA_HUMAN,,,0
Q8TET4|GANC_HUMAN,,,19
Q9Y592|CEP83_HUMAN,,,25
Q12918|KLRB1_HUMAN,,,3
P48506|GSH1_HUMAN,,,25
Q9Y2V0|CO041_HUMAN,,,1
Q6H3X3|RET1G_HUMAN,,,3
O00294|TULP1_HUMAN,,,3
Q9Y5E9|PCDBE_HUMAN,,,12
Q9NRW4|DUS22_HUMAN,,,12
P52746|ZN142_HUMAN,,,12
P06340|DOA_HUMAN,,,3
P40123|CAP2_HUMAN,,,13
Q9UKL6|PPCT_HUMAN,,,2
Q9H0V9|LMA2L_HUMAN,,,2
D6RGH6|MCIN_HUMAN,,,1
Q8NDP4|ZN439_HUMAN,,,0
Q9UK11|ZN223_HUMAN,,,0
Q9BR84|ZN559_HUMAN,,,0
P28222|5HT1B_HUMAN,,,0
Q9NSI2|F207A_HUMAN,,,3
O14559|RHG33_HUMAN,,,1
Q8IYA7|MKX_HUMAN,,,1
P23942|PRPH2_HUMAN,,,2
Q03395|ROM1_HUMAN,,,2
Q8TF62|AT8B4_HUMAN,,,8
O43520|AT8B1_HUMAN,,,8
Q9Y2G3|AT11B_HUMAN,,,8
Q9NTI2|AT8A2_HUMAN,,,8
Q8NB49|AT11C_HUMAN,,,8
Q9Y2Q0|AT8A1_HUMAN,,,8
Q9Y5Z0|BACE2_HUMAN,,,15
Q9UJA9|ENPP5_HUMAN,,,9
Q99467|CD180_HUMAN,,,6
Q9NQE7|TSSP_HUMAN,,,2
P01270|PTHY_HUMAN,,,0
Q8NB15|ZN511_HUMAN,,,3
P51397|DAP1_HUMAN,,,15
Q9ULB5|CADH7_HUMAN,,,3
Q9Y6N8|CAD10_HUMAN,,,3
P22303|ACES_HUMAN,,,7
Q9Y5E4|PCDB5_HUMAN,,,3
Q9Y6T7|DGKB_HUMAN,,,3
Q8N336|ELMD1_HUMAN,,,2
P78413|IRX4_HUMAN,,,1
Q9BYV1|AGT2_HUMAN,,,25
P05113|IL5_HUMAN,,,3
Q8IX29|FBX16_HUMAN,,,17
Q8NEA4|FBX36_HUMAN,,,17
Q6P050|FXL22_HUMAN,,,17
Q9UK96|FBX10_HUMAN,,,17
Q8TF61|FBX41_HUMAN,,,17
Q96IG2|FXL20_HUMAN,,,17
Q6X9E4|FBW12_HUMAN,,,3
P11509|CP2A6_HUMAN,,,2
Q9H0A6|RNF32_HUMAN,,,15
Q8TBB6|S7A14_HUMAN,,,13
Q9NS98|SEM3G_HUMAN,,,13
P51861|CDR1_HUMAN,,,4
Q9BQY6|WFDC6_HUMAN,,,7
Q6NSI4|CX057_HUMAN,,,11
Q9UKI9|PO2F3_HUMAN,,,1
Q9H0J9|PAR12_HUMAN,,,1
Q9BYK8|HELZ2_HUMAN,,,1
Q96PZ7|CSMD1_HUMAN,,,1
Q15916|ZBTB6_HUMAN,,,1
Q8IWW8|HOT_HUMAN,,,1
O75140|DEPD5_HUMAN,,,14
Q99611|SPS2_HUMAN,,,15
Q9Y5R4|HEMK1_HUMAN,,,13
P22760|AAAD_HUMAN,,,17
Q96B96|TM159_HUMAN,,,2
Q9H875|PKRI1_HUMAN,,,6
Q5W0Q7|USPL1_HUMAN,,,15
Q9P2D3|HTR5B_HUMAN,,,13
Q8WXE0|CSKI2_HUMAN,,,3
Q9P206|K1522_HUMAN,,,3
Q70E73|RAPH1_HUMAN,,,3
Q5HYW2|NHSL2_HUMAN,,,4
P09093|CEL3A_HUMAN,,,10
Q8NG68|TTL_HUMAN,,,20
Q6P2I3|FAH2B_HUMAN,,,25
Q99726|ZNT3_HUMAN,,,0
O43763|TLX2_HUMAN,,,12
Q8TBZ5|ZN502_HUMAN,,,12
P28330|ACADL_HUMAN,,,2
Q5HY92|FIGN_HUMAN,,,17
Q9UJ68|MSRA_HUMAN,,,25
Q15493|RGN_HUMAN,,,25
Q9Y6F9|WNT6_HUMAN,,,0
O95256|I18RA_HUMAN,,,6
P09326|CD48_HUMAN,,,3
P68543|UBX2A_HUMAN,,,13
Q8WZ79|DNS2B_HUMAN,,,19
Q6ZN55|ZN574_HUMAN,,,10
Q9H5H4|ZN768_HUMAN,,,19
Q5EBL2|ZN628_HUMAN,,,19
P43007|SATT_HUMAN,,,12
Q9UQF0|SYCY1_HUMAN,,,12
Q9NPB3|CABP2_HUMAN,,,0
Q15825|ACHA6_HUMAN,,,0
O60391|NMD3B_HUMAN,,,0
Q9UIW0|VAX2_HUMAN,,,15
Q8N8Y2|VA0D2_HUMAN,,,2
Q7Z5L2|R3HCL_HUMAN,,,10
Q68DX3|FRPD2_HUMAN,,,15
Q96MN5|TEAN2_HUMAN,,,21
A8K8P3|SFI1_HUMAN,,,4
Q96DW6|S2538_HUMAN,,,15
O60810|PRAM4_HUMAN,,,19
Q9H6J7|CK049_HUMAN,,,15
O60779|S19A2_HUMAN,,,0
Q9NZ53|PDXL2_HUMAN,,,3
Q9H6Y7|RN167_HUMAN,,,15
P07911|UROM_HUMAN,,,7
P54750|PDE1A_HUMAN,,,7
O14791|APOL1_HUMAN,,,7
P00739|HPTR_HUMAN,,,7
Q96DG6|CMBL_HUMAN,,,25
Q7Z7B0|FLIP1_HUMAN,,,15
Q8N5C7|DTWD1_HUMAN,,,0
Q9HCI6|K1586_HUMAN,,,0
Q5TH69|BIG3_HUMAN,,,0
Q8TBY8|PMFBP_HUMAN,,,7
P14060|3BHS1_HUMAN,,,4
Q5TCZ1|SPD2A_HUMAN,,,3
Q9C0G6|DYH6_HUMAN,,,10
Q96BQ1|FAM3D_HUMAN,,,13
Q9Y673|ALG5_HUMAN,,,7
P78562|PHEX_HUMAN,,,5
Q6ZNJ1|NBEL2_HUMAN,,,17
Q14156|EFR3A_HUMAN,,,20
Q6IQ23|PKHA7_HUMAN,,,3
Q15772|SPEG_HUMAN,,,12
Q9P227|RHG23_HUMAN,,,10
Q9GZY8|MFF_HUMAN,,,2
Q9UEW3|MARCO_HUMAN,,,7
Q9BSH5|HDHD3_HUMAN,,,2
Q52M93|Z585B_HUMAN,,,15
P48595|SPB10_HUMAN,,,10
Q86SG6|NEK8_HUMAN,,,4
P22352|GPX3_HUMAN,,,25
Q6DT37|MRCKG_HUMAN,,,3
Q3ZCW2|LEGL_HUMAN,,,20
Q9P021|CRIPT_HUMAN,,,0
Q9H7T3|CJ095_HUMAN,,,2
Q9H999|PANK3_HUMAN,,,0
Q9UN67|PCDBA_HUMAN,,,13
P54821|PRRX1_HUMAN,,,12
Q96RS6|NUDC1_HUMAN,,,25
Q8TD23|ZN675_HUMAN,,,6
Q13506|NAB1_HUMAN,,,11
P27338|AOFB_HUMAN,,,10
Q8TF64|GIPC3_HUMAN,,,3
Q6ZU52|K0408_HUMAN,,,6
Q9UGV2|NDRG3_HUMAN,,,0
Q96JN2|CC136_HUMAN,,,3
Q8NEL9|DDHD1_HUMAN,,,19
Q86WS4|CL040_HUMAN,,,19
Q8IWB6|TEX14_HUMAN,,,15
Q96PP8|GBP5_HUMAN,,,1
Q9BWT6|MND1_HUMAN,,,10
Q63HK5|TSH3_HUMAN,,,2
Q9BZM4|N2DL3_HUMAN,,,3
Q9UBK5|HCST_HUMAN,,,3
Q8TD07|N2DL4_HUMAN,,,3
P16519|NEC2_HUMAN,,,0
O60894|RAMP1_HUMAN,,,0
Q15842|KCNJ8_HUMAN,,,13
Q9P2X0|DPM3_HUMAN,,,0
Q9NQ38|ISK5_HUMAN,,,15
P33764|S10A3_HUMAN,,,25
Q9H694|BICC1_HUMAN,,,15
C9J7I0|UMAD1_HUMAN,,,15
Q9Y6H8|CXA3_HUMAN,,,3
Q92847|GHSR_HUMAN,,,2
O94933|SLIK3_HUMAN,,,1
P28161|GSTM2_HUMAN,,,4
P55103|INHBC_HUMAN,,,9
Q9UK05|GDF2_HUMAN,,,9
O95393|BMP10_HUMAN,,,9
Q6P6B1|ERIC5_HUMAN,,,14
Q7Z6M4|MTEF4_HUMAN,,,5
O75409|HYPM_HUMAN,,,12
P04554|PRM2_HUMAN,,,13
Q8TAM1|BBS10_HUMAN,,,19
Q9H0P0|5NT3A_HUMAN,,,2
Q9UI43|MRM2_HUMAN,,,2
Q9H1U9|S2551_HUMAN,,,12
Q9UI46|DNAI1_HUMAN,,,12
Q9UBD9|CLCF1_HUMAN,,,3
P26441|CNTF_HUMAN,,,3
O95057|DIRA1_HUMAN,,,25
P42330|AK1C3_HUMAN,,,25
O60218|AK1BA_HUMAN,,,25
Q9Y4Z2|NGN3_HUMAN,,,0
Q9C010|IPKB_HUMAN,,,7
O75363|BCAS1_HUMAN,,,19
P09228|CYTT_HUMAN,,,0
Q14714|SSPN_HUMAN,,,13
Q6V0I7|FAT4_HUMAN,,,3
Q9H426|RIMS4_HUMAN,,,10
Q5TA31|RN187_HUMAN,,,0
Q9BY08|EBPL_HUMAN,,,7
Q9UBP9|GULP1_HUMAN,,,3
Q7Z2X4|PCLI1_HUMAN,,,7
P09630|HXC6_HUMAN,,,1
Q9HD23|MRS2_HUMAN,,,10
P60059|SC61G_HUMAN,,,12
Q53RT3|APRV1_HUMAN,,,7
Q7L266|ASGL1_HUMAN,,,13
Q6P9H4|CNKR3_HUMAN,,,7
Q8NER5|ACV1C_HUMAN,,,19
Q9UPM9|B9D1_HUMAN,,,4
Q9Y619|ORNT1_HUMAN,,,4
Q5SVS4|KMCP1_HUMAN,,,11
Q09FC8|ZN415_HUMAN,,,4
Q0VDD7|CS057_HUMAN,,,11
O00253|AGRP_HUMAN,,,12
O43609|SPY1_HUMAN,,,3
Q9NX09|DDIT4_HUMAN,,,12
Q9UK10|ZN225_HUMAN,,,1
Q9ULD2|MTUS1_HUMAN,,,15
P98153|IDD_HUMAN,,,2
Q9ULR5|PAI2B_HUMAN,,,15
O60240|PLIN1_HUMAN,,,3
Q15238|PSG5_HUMAN,,,7
Q86W74|ANR46_HUMAN,,,7
Q00889|PSG6_HUMAN,,,7
O94991|SLIK5_HUMAN,,,7
Q8TD06|AGR3_HUMAN,,,19
O14524|T194A_HUMAN,,,19
Q8WTR4|GDPD5_HUMAN,,,19
O95994|AGR2_HUMAN,,,25
Q13410|BT1A1_HUMAN,,,15
O00478|BT3A3_HUMAN,,,1
Q99525|H4G_HUMAN,,,1
Q9UC06|ZNF70_HUMAN,,,10
Q96MX3|ZNF48_HUMAN,,,10
Q15814|TBCC_HUMAN,,,11
Q9NP99|TREM1_HUMAN,,,3
Q8IWN7|RP1L1_HUMAN,,,12
Q5HYC2|K2026_HUMAN,,,12
Q8WVX9|FACR1_HUMAN,,,19
Q7Z570|Z804A_HUMAN,,,12
Q6NXG1|ESRP1_HUMAN,,,1
Q8N554|ZN276_HUMAN,,,12
Q9H1E5|TMX4_HUMAN,,,2
Q5M9N0|CD158_HUMAN,,,2
Q96PP4|TSG13_HUMAN,,,2
Q8TE69|CX04A_HUMAN,,,13
Q9H6R6|ZDHC6_HUMAN,,,2
Q9Y2W6|TDRKH_HUMAN,,,19
Q8N8U9|BMPER_HUMAN,,,9
Q5U649|CL060_HUMAN,,,9
O14684|PTGES_HUMAN,,,0
P23109|AMPD1_HUMAN,,,13
Q63HQ0|AP1AR_HUMAN,,,15
Q9NY15|STAB1_HUMAN,,,15
Q9H6L4|ARMC7_HUMAN,,,13
Q5RL73|RBM48_HUMAN,,,13
Q8N1E2|LYG1_HUMAN,,,14
Q6PFW1|VIP1_HUMAN,,,14
Q8WV83|S35F5_HUMAN,,,7
O75570|RF1M_HUMAN,,,25
O95674|CDS2_HUMAN,,,2
Q9NUB1|ACS2L_HUMAN,,,2
P32970|CD70_HUMAN,,,0
Q92496|FHR4_HUMAN,,,25
Q02985|FHR3_HUMAN,,,7
P27918|PROP_HUMAN,,,7
Q7LC44|ARC_HUMAN,,,6
Q7Z7A3|CTU1_HUMAN,,,9
Q8IWL1|SFPA2_HUMAN,,,13
Q9BQ89|F110A_HUMAN,,,4
Q6P1M9|ARMX5_HUMAN,,,10
Q9Y5R2|MMP24_HUMAN,,,7
Q9UPG8|PLAL2_HUMAN,,,7
Q9H665|IGFR1_HUMAN,,,37
Q6UW32|IGFL1_HUMAN,,,37
Q6UXB1|IGFL3_HUMAN,,,37
Q96NL8|CH037_HUMAN,,,25
O15552|FFAR2_HUMAN,,,0
O14842|FFAR1_HUMAN,,,0
O76015|KRT38_HUMAN,,,0
P78385|KRT83_HUMAN,,,0
Q8WZ55|BSND_HUMAN,,,12
Q9NZU1|FLRT1_HUMAN,,,28
O43155|FLRT2_HUMAN,,,28
Q5JR12|PPM1J_HUMAN,,,1
Q9NP71|MLXPL_HUMAN,,,8
Q5TGY3|AHDC1_HUMAN,,,15
O95677|EYA4_HUMAN,,,1
P22794|EVI2A_HUMAN,,,3
Q9HD20|AT131_HUMAN,,,0
Q96JJ7|TMX3_HUMAN,,,2
Q9BV94|EDEM2_HUMAN,,,5
Q7L1S5|CHST9_HUMAN,,,0
O15327|INP4B_HUMAN,,,6
Q8NEN0|ARMC2_HUMAN,,,6
Q96RJ3|TR13C_HUMAN,,,6
Q8IU68|TMC8_HUMAN,,,6
Q567V2|M17L2_HUMAN,,,4
Q9P2Q2|FRM4A_HUMAN,,,10
Q9H329|E41LB_HUMAN,,,25
O95081|AGFG2_HUMAN,,,13
Q9BWX5|GATA5_HUMAN,,,1
O76099|OR7C1_HUMAN,,,10
Q96RI0|PAR4_HUMAN,,,9
A8MTJ3|GNAT3_HUMAN,,,0
P21506|ZNF10_HUMAN,,,1
P98088|MUC5A_HUMAN,,,7
Q96JB1|DYH8_HUMAN,,,19
Q08AN1|ZN616_HUMAN,,,19
Q8N6Q8|MET25_HUMAN,,,2
P22676|CALB2_HUMAN,,,11
Q14314|FGL2_HUMAN,,,4
Q8NBA8|DTWD2_HUMAN,,,15
P20155|ISK2_HUMAN,,,12
Q9BPW5|RSLBB_HUMAN,,,3
Q9UIA0|CYH4_HUMAN,,,3
Q96DA2|RB39B_HUMAN,,,2
Q6PJP8|DCR1A_HUMAN,,,1
Q86TI0|TBCD1_HUMAN,,,12
A8MVW0|F1712_HUMAN,,,0
Q5VST6|AB17B_HUMAN,,,3
Q9NWL6|ASND1_HUMAN,,,19
O75677|RFPL1_HUMAN,,,19
Q99705|MCHR1_HUMAN,,,0
O60755|GALR3_HUMAN,,,1
Q6P589|TP8L2_HUMAN,,,13
P15018|LIF_HUMAN,,,3
O95907|MOT3_HUMAN,,,19
Q9Y2I2|NTNG1_HUMAN,,,6
Q9Y2I9|TBC30_HUMAN,,,11
Q6IMI6|ST1C3_HUMAN,,,13
O94788|AL1A2_HUMAN,,,12
Q9NWW5|CLN6_HUMAN,,,5
Q8TBP6|S2540_HUMAN,,,19
Q0GE19|NTCP7_HUMAN,,,19
Q9BT17|MTG1_HUMAN,,,2
Q643R3|LPCT4_HUMAN,,,19
Q5HYI7|MTX3_HUMAN,,,25
O75352|MPU1_HUMAN,,,20
Q8TAA5|GRPE2_HUMAN,,,2
Q9BXR0|TGT_HUMAN,,,10
Q9H974|QTRD1_HUMAN,,,15
Q8IV48|ERI1_HUMAN,,,1
Q14493|SLBP_HUMAN,,,15
P20800|EDN2_HUMAN,,,3
Q8N5R6|CCD33_HUMAN,,,10
Q8WV48|CC107_HUMAN,,,1
Q5W0V3|F16B1_HUMAN,,,11
Q8N8H1|ZN321_HUMAN,,,2
O15056|SYNJ2_HUMAN,,,3
A1KXE4|F168B_HUMAN,,,1
Q9BX73|TM2D2_HUMAN,,,1
Q5TIA1|MEI1_HUMAN,,,10
Q9Y3D2|MSRB2_HUMAN,,,2
P52742|ZN135_HUMAN,,,2
Q8TBJ4|LPPR1_HUMAN,,,10
P52961|NAR1_HUMAN,,,3
